ads_id,prop_name,completion_year,monthly_rent,location,property_type,rooms,parking,bathroom,size,furnished,region,facility_squash_court,facility_swimming_pool,facility_multipurpose_hall,facility_club_house,facility_10,facility_11,facility_tennis_court,facility_gymnasium,facility_parking,facility_minimart,facility_security,facility_lift,facility_jogging_track,facility_playground,facility_barbeque_area,facility_sauna,additional_,additional_cooking_allowed,additional_internet,additional_air-cond,additional_washing_machine,additional_near_ktm/lrt,price_per_sqft,property_age,size_category
100320340,Lexa Residence @ The Quartz WM,2017.0,2600.0,Wangsa Maju,Service Residence,4.0,1.0,2.0,877.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9646522234891677,7.0,Medium
100279958,Hedgeford 10 Residences @ Wangsa Maju,2015.0,1200.0,Wangsa Maju,Service Residence,1.0,1.0,1.0,521.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,1,0,2.3032629558541267,9.0,Medium
100320298,The Henge Kepong,2019.0,2200.0,Kepong,Condominium,3.0,2.0,2.0,1100.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.0,5.0,Large
100320294,Sofiya Residences,2017.0,2300.0,Desa ParkCity,Condominium,3.0,1.0,2.0,862.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,2.668213457076566,7.0,Medium
100262241,Suasana Lumayan,2015.0,1500.0,Cheras,Condominium,4.0,1.0,2.0,1142.0,Partially Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1.3134851138353765,9.0,Large
100320327,Vista Komanwel A,2017.0,1600.0,Bukit Jalil,Condominium,3.0,2.0,2.0,1224.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1.3071895424836601,7.0,Large
100320315,Apartment Sentul,2017.0,700.0,Sentul,Apartment,3.0,1.0,1.0,700.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,7.0,Medium
99879586,Lakeville Residence,2017.0,1900.0,Jalan Ipoh,Condominium,3.0,2.0,2.0,1193.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1.5926236378876781,7.0,Large
100320270,Arte Plus Jalan Ampang,2018.0,2100.0,Ampang,Service Residence,3.0,2.0,2.0,1200.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1.75,6.0,Large
100157790,Vista Langkawi @ PV18,2017.0,1399.0,Setapak,Service Residence,3.0,1.0,2.0,926.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5107991360691144,7.0,Medium
100319605,Residensi Alam Damai (PR1MA @ Alam Damai),2017.0,1300.0,Cheras,Apartment,3.0,1.0,3.0,935.0,Not Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1.3903743315508021,7.0,Medium
99764987,Platinum OUG Residence,2021.0,1450.0,Kuchai Lama,Condominium,3.0,1.0,2.0,1100.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1.3181818181818181,3.0,Large
99753372,Residensi Pandanmas 1,2017.0,1500.0,Desa Pandan,Apartment,3.0,1.0,2.0,900.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1.6666666666666667,7.0,Medium
100319562,Flat Taman Melati,2017.0,1000.0,Setapak,Flat,3.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.5384615384615385,7.0,Medium
100103263,First Residence,2012.0,1600.0,Kepong,Condominium,3.0,1.0,2.0,1070.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1.4953271028037383,12.0,Large
100234677,M Centura,2021.0,2200.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.588235294117647,3.0,Medium
100319453,38 Bidara,2017.0,1900.0,KLCC,Condominium,2.0,1.0,2.0,705.0,Fully Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,2.6950354609929077,7.0,Medium
100319350,Unio Residence,2021.0,2200.0,Kepong,Apartment,2.0,1.0,2.0,866.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,0,2.540415704387991,3.0,Medium
100319174,Mercu Summer Suites @ Kuala Lumpur,2015.0,2000.0,KL City,Service Residence,1.0,1.0,1.0,600.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,3.3333333333333335,9.0,Medium
100319242,Vista Saujana,2017.0,1000.0,Kepong,Apartment,3.0,1.0,2.0,955.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0471204188481675,7.0,Medium
96409547,Teratai Mewah Apartment,2017.0,850.0,Setapak,Apartment,3.0,1.0,1.0,650.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1.3076923076923077,7.0,Medium
100319208,Bangsar Permai,1998.0,2500.0,Bangsar,Condominium,3.0,1.0,2.0,1000.0,Fully Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.5,26.0,Large
99884824,Bayu Tasik 2,1998.0,1500.0,Cheras,Condominium,3.0,1.0,2.0,1000.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1.5,26.0,Large
99263112,Platinum Oug Residence,2017.0,1650.0,Bukit Jalil,Condominium,3.0,1.0,2.0,1200.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1.375,7.0,Large
100318968,M Centura,2021.0,2500.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,2.9411764705882355,3.0,Medium
100032198,Casa Idaman,2010.0,1500.0,Jalan Ipoh,Condominium,3.0,2.0,2.0,1062.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4124293785310735,14.0,Large
99994730,Flat Taman Bukit Angkasa,2017.0,1200.0,Bangsar South,Flat,3.0,1.0,2.0,700.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1.7142857142857142,7.0,Medium
99424623,Platinum Lake PV 21,2017.0,1500.0,Setapak,Service Residence,3.0,1.0,2.0,1040.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,1.4423076923076923,7.0,Large
95987225,Platinum Lake PV 20,2017.0,1500.0,Setapak,Condominium,4.0,2.0,2.0,1333.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1.1252813203300824,7.0,Large
98048623,M Vertica,2023.0,1800.0,Cheras,Condominium,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,2.1176470588235294,1.0,Medium
100251282,Impian Kota,2017.0,1500.0,KL City,Apartment,3.0,1.0,2.0,1100.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3636363636363635,7.0,Large
100318477,Desa Dua Aman Puri,1990.0,850.0,Kepong,Apartment,3.0,1.0,2.0,850.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1.0,34.0,Medium
100318578,Kepong Sentral Condominium,2007.0,999.0,Kepong,Condominium,3.0,1.0,2.0,962.0,Not Furnished,Kuala Lumpur,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.0384615384615385,17.0,Medium
100318535,Nuri Court,2017.0,1500.0,Pandan Indah,Apartment,3.0,1.0,2.0,900.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1.6666666666666667,7.0,Medium
100318501,The Hipster @ Taman Desa,2022.0,2100.0,Taman Desa,Condominium,3.0,2.0,2.0,925.0,Fully Furnished,Kuala Lumpur,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,2.27027027027027,2.0,Medium
100250824,Sentrio Suites,2017.0,1550.0,Desa Pandan,Service Residence,1.0,1.0,1.0,570.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,2.719298245614035,7.0,Medium
100318198,Majestic Maxim,2021.0,2300.0,Cheras,Service Residence,3.0,1.0,2.0,1050.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,2.1904761904761907,3.0,Large
100318196,Tiara Mutiara 2,2017.0,1500.0,Old Klang Road,Service Residence,3.0,1.0,2.0,900.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1.6666666666666667,7.0,Medium
100258228,PV9 Residences @ Taman Melati,2022.0,2499.0,Setapak,Service Residence,4.0,3.0,2.0,1100.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.271818181818182,2.0,Large
99906090,Bukit Pandan 2,2017.0,1450.0,Cheras,Condominium,3.0,1.0,2.0,1150.0,Fully Furnished,Kuala Lumpur,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1.2608695652173914,7.0,Large
100318097,Majestic Maxim,2021.0,1100.0,Cheras,Service Residence,2.0,1.0,2.0,650.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1.6923076923076923,3.0,Medium
100318185,Majestic Maxim,2021.0,1750.0,Cheras,Service Residence,3.0,1.0,2.0,819.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2.1367521367521367,3.0,Medium
100231705,EkoCheras Service Apartment,2017.0,1800.0,Cheras,Service Residence,1.0,1.0,2.0,762.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,2.3622047244094486,7.0,Medium
100317989,Apartment Sentul,2017.0,1700.0,Sentul,Apartment,2.0,1.0,2.0,743.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2.288021534320323,7.0,Medium
100317753,Bayu @ Pandan Jaya,2015.0,1700.0,Pandan Jaya,Condominium,3.0,1.0,2.0,1072.0,Partially Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1.585820895522388,9.0,Large
100317749,Casa Green (Bukit Jalil),2017.0,2000.0,Bukit Jalil,Condominium,4.0,1.0,2.0,900.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,2.2222222222222223,7.0,Medium
100317885,10 Semantan,2006.0,1948.0,Damansara Heights,Service Residence,2.0,1.0,2.0,990.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1.9676767676767677,18.0,Medium
100317639,Impiana Sky Residensi,2021.0,1300.0,Bukit Jalil,Apartment,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1.5294117647058822,3.0,Medium
100317852,M Vertica,2023.0,2200.0,Cheras,Condominium,3.0,2.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,2.588235294117647,1.0,Medium
100317846,Damai Hillpark,2015.0,1600.0,Bandar Damai Perdana,Service Residence,3.0,2.0,2.0,1020.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,1.5686274509803921,9.0,Large
100208556,Vista Langkawi @ PV18,2017.0,1300.0,Setapak,Service Residence,3.0,1.0,2.0,926.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4038876889848813,7.0,Medium
99984580,Platinum Lake PV 13,2017.0,2400.0,Setapak,Condominium,3.0,2.0,2.0,1313.0,Partially Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1.827875095201828,7.0,Large
100317596,Majestic Maxim,2021.0,1400.0,Cheras,Service Residence,3.0,1.0,2.0,850.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1.6470588235294117,3.0,Medium
100317790,1 Razak Mansion,2017.0,1200.0,Sungai Besi,Condominium,3.0,1.0,2.0,800.0,Not Furnished,Kuala Lumpur,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1.5,7.0,Medium
100317778,Putra Villa,2007.0,1800.0,Setapak,Condominium,3.0,1.0,2.0,1066.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1.6885553470919326,17.0,Large
99662226,Vina Versatile Homes,2016.0,1400.0,Cheras,Studio,1.0,1.0,1.0,450.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,3.111111111111111,8.0,Small
99912677,M Vertica,2023.0,1800.0,Cheras,Condominium,3.0,1.0,2.0,850.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2.1176470588235294,1.0,Medium
99947710,PV9 Residences @ Taman Melati,2022.0,550.0,Setapak,Service Residence,4.0,1.0,3.0,1300.0,Partially Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.4230769230769231,2.0,Large
100317570,Residensi Jalilmas,2017.0,1000.0,Bukit Jalil,Apartment,3.0,1.0,2.0,800.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1.25,7.0,Medium
100317353,Sri Putramas,2004.0,1500.0,Jalan Kuching,Condominium,3.0,1.0,2.0,1100.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1.3636363636363635,20.0,Large
100317337,Sri Putramas,2004.0,1600.0,Jalan Kuching,Condominium,3.0,1.0,2.0,1100.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1.4545454545454546,20.0,Large
100317317,Pangsapuri Melur (Sentul),2006.0,1400.0,Sentul,Apartment,3.0,1.0,2.0,650.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,2.1538461538461537,18.0,Medium
100317514,Platinum OUG Residence,2021.0,1800.0,Kuchai Lama,Condominium,3.0,1.0,2.0,1200.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1.5,3.0,Large
100317509,Majestic Maxim,2021.0,1100.0,Cheras,Service Residence,2.0,1.0,2.0,650.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1.6923076923076923,3.0,Medium
99958032,Majestic Maxim,2021.0,1488.0,Cheras,Service Residence,3.0,1.0,2.0,819.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,1,0,1,1.8168498168498168,3.0,Medium
99887598,vista wirajaya 2,2017.0,1500.0,Setapak,Condominium,3.0,1.0,2.0,850.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7647058823529411,7.0,Medium
100253318,Danau Kota Suite Apartments,2018.0,2200.0,Setapak,Apartment,3.0,1.0,2.0,829.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2.6537997587454765,6.0,Medium
100317301,Anjung Hijau,2017.0,1400.0,Bukit Jalil,Condominium,2.0,1.0,2.0,980.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1.4285714285714286,7.0,Medium
100317300,Sri Putramas,2004.0,1500.0,Jalan Kuching,Condominium,3.0,2.0,2.0,1100.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1.3636363636363635,20.0,Large
100317269,Residensi Pandanmas 1,2017.0,1600.0,Desa Pandan,Apartment,3.0,1.0,2.0,900.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1.7777777777777777,7.0,Medium
95520885,Awana Puri Condominiums,2017.0,1500.0,Cheras,Condominium,3.0,1.0,2.0,1185.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1.2658227848101267,7.0,Large
93216410,Sri Pelangi (Jalan Genting Kelang),2003.0,1200.0,Setapak,Condominium,3.0,1.0,2.0,931.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1.288936627282492,21.0,Medium
98021559,Taman Miharja Apartment (LRT Miharja),2017.0,1500.0,Cheras,Apartment,3.0,1.0,2.0,950.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1.5789473684210527,7.0,Medium
73348138,,2017.0,1400.0,Old Klang Road,Condominium,1.0,1.0,2.0,775.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1.8064516129032258,7.0,Medium
100317110,Endah Ria,2000.0,1600.0,Sri Petaling,Condominium,4.0,1.0,2.0,1421.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1.1259676284306825,24.0,Large
100198991,Putra Villa,2007.0,1800.0,Setapak,Condominium,3.0,1.0,2.0,1076.0,Fully Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1.6728624535315986,17.0,Large
100275203,Kenari Apartment (Taman Melati),2017.0,1600.0,Setapak,Apartment,3.0,1.0,2.0,900.0,Fully Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1.7777777777777777,7.0,Medium
100317081,Mutiara Magna,2017.0,1000.0,Kepong,Apartment,3.0,1.0,2.0,750.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.3333333333333333,7.0,Medium
100247364,Kenari Apartment (Taman Melati),2017.0,1600.0,Setapak,Apartment,3.0,1.0,2.0,900.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1.7777777777777777,7.0,Medium
100285044,The Holmes,2017.0,1600.0,Cheras,Condominium,3.0,2.0,2.0,1018.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1.5717092337917484,7.0,Large
100227255,Suasana Lumayan,2015.0,1600.0,Cheras,Condominium,4.0,1.0,2.0,1142.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,1.4010507880910683,9.0,Large
100248702,Seksyen 1 Wangsa Maju Flat,2017.0,900.0,Wangsa Maju,Flat,2.0,1.0,1.0,600.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.5,7.0,Medium
100080858,Platinum Hill PV 6,2008.0,1600.0,Setapak,Condominium,4.0,1.0,2.0,1328.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2048192771084338,16.0,Large
100082207,M3 Residency,2017.0,1700.0,Setapak,Service Residence,3.0,1.0,2.0,900.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8888888888888888,7.0,Medium
99870341,Platinum Lake PV 13,2017.0,1800.0,Setapak,Condominium,4.0,1.0,2.0,1313.0,Not Furnished,Kuala Lumpur,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1.3709063214013708,7.0,Large
100208820,Putra Villa,2007.0,1800.0,Setapak,Condominium,3.0,1.0,2.0,1067.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6869728209934396,17.0,Large
100317031,TR Residence,2017.0,2500.0,Titiwangsa,Service Residence,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,1,1,1,2.9411764705882355,7.0,Medium
100317147,Majestic Maxim,2021.0,1300.0,Cheras,Service Residence,2.0,1.0,2.0,650.0,Partially Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,2.0,3.0,Medium
99909032,Genting Court Condominium,1995.0,1100.0,Setapak,Condominium,3.0,1.0,2.0,820.0,Partially Furnished,Kuala Lumpur,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1.3414634146341464,29.0,Medium
99975064,Prima Court,2017.0,900.0,Ampang,Condominium,3.0,1.0,2.0,890.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1.0112359550561798,7.0,Medium
100316982,Aliran Damai Apartments,2017.0,1200.0,Cheras,Apartment,3.0,1.0,2.0,1006.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1.1928429423459244,7.0,Large
100316974,Royal Regent (Sri Putramas 3),2013.0,2000.0,Jalan Kuching,Condominium,3.0,1.0,2.0,1018.0,Fully Furnished,Kuala Lumpur,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1.9646365422396856,11.0,Large
100316829,Vue Residences,2013.0,1700.0,Titiwangsa,Service Residence,2.0,1.0,1.0,726.0,Partially Furnished,Kuala Lumpur,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,2.3415977961432506,11.0,Medium
100316828,Tasikmas,2017.0,1300.0,Bandar Tasik Selatan,Apartment,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,1.5294117647058822,7.0,Medium
100316922,Flat Taman Bukit Angkasa,2017.0,1200.0,Bangsar South,Flat,3.0,1.0,1.0,750.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,7.0,Medium
100316764,Seksyen 2 Wangsa Maju Flat Block D,2017.0,1200.0,Wangsa Maju,Flat,2.0,1.0,1.0,520.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3076923076923075,7.0,Medium
100316742,Alpha Villa,2017.0,1500.0,Wangsa Maju,Apartment,3.0,1.0,2.0,1070.0,Partially Furnished,Kuala Lumpur,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,1.4018691588785046,7.0,Large
100316756,M Centura,2021.0,2500.0,Sentul,Service Residence,3.0,1.0,2.0,850.0,Fully Furnished,Kuala Lumpur,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,2.9411764705882355,3.0,Medium
100316540,Wangsa Maju Seksyen2 Flat Block F,2017.0,750.0,Wangsa Maju,Flat,2.0,2.0,1.0,580.0,Partially Furnished,Kuala Lumpur,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,1,1.293103448275862,7.0,Medium
100316661,Residensi Pandanmas 2,2017.0,1200.0,Desa Pandan,Condominium,3.0,1.0,2.0,900.0,Not Furnished,Kuala Lumpur,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1.3333333333333333,7.0,Medium
100316636,Pangsapuri Mawar (Sentul),2017.0,1400.0,Sentul,Condominium,3.0,2.0,2.0,1010.0,Not Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1.386138613861386,7.0,Large
100316599,Casa Kiara 1,2017.0,3000.0,Mont Kiara,Condominium,4.0,2.0,3.0,1268.0,Fully Furnished,Kuala Lumpur,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,2.365930599369085,7.0,Large
100218018,Nusa Mewah Villa Condominium,2014.0,1400.0,Cheras,Condominium,3.0,2.0,2.0,865.0,Fully Furnished,Kuala Lumpur,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1.6184971098265897,10.0,Medium
100316314,Mizumi Residences,2020.0,1400.0,Kepong,Service Residence,3.0,2.0,2.0,932.0,Partially Furnished,Kuala Lumpur,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1.502145922746781,4.0,Medium
100316227,Flat Pkns Au3,2017.0,650.0,Keramat,Flat,2.0,1.0,1.0,568.0,Partially Furnished,Kuala Lumpur,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1.1443661971830985,7.0,Medium
